country,region,year,co2,gdp
Bangladesh,South Asia,2003,0.257,1774.0
Bangladesh,South Asia,2004,0.267,1840.0
Bangladesh,South Asia,2005,0.275,1934.0
Bangladesh,South Asia,2006,0.3,2038.0
Bangladesh,South Asia,2007,0.302,2158.0
Bangladesh,South Asia,2008,0.333,2265.0
Bangladesh,South Asia,2009,0.357,2355.0
Bangladesh,South Asia,2010,0.394,2459.0
Bangladesh,South Asia,2011,0.412,2589.0
Bangladesh,South Asia,2012,0.433,2725.0
Bangladesh,South Asia,2013,0.442,2853.0
Barbados,America,1964,0.766,5681.0
Barbados,America,1965,0.872,6309.0
Barbados,America,1966,1.13,6544.0
Barbados,America,1967,1.43,7223.0
Barbados,America,1968,1.86,7705.0
Barbados,America,1969,2.02,8261.0
Barbados,America,1970,1.8,9013.0
Barbados,America,1971,2.02,9109.0
Barbados,America,1972,2.08,9148.0
Barbados,America,1973,1.98,9277.0
Barbados,America,1974,2.01,10465.0
Barbados,America,1975,2.31,10203.0
Barbados,America,1976,2.15,10605.0
Barbados,America,1977,2.37,10981.0
Barbados,America,1978,2.52,11501.0
Barbados,America,1979,2.39,12364.0
Barbados,America,1980,2.68,12885.0
Barbados,America,1981,2.71,12557.0
Barbados,America,1982,2.54,11845.0
Barbados,America,1983,2.69,11793.0
Barbados,America,1984,2.93,12097.0
Barbados,America,1985,3.31,12115.0
Barbados,America,1986,3.57,12619.0
Barbados,America,1987,3.66,12828.0
Barbados,America,1988,3.66,13162.0
Barbados,America,1989,3.82,13524.0
Barbados,America,1990,4.13,12992.0
Barbados,America,1991,4.62,12573.0
Barbados,America,1992,3.73,11911.0
Barbados,America,1993,4.24,11995.0
Barbados,America,1994,2.83,12437.0
Barbados,America,1995,3.13,12587.0
Barbados,America,1996,3.2,12783.0
Barbados,America,1997,3.38,13564.0
Barbados,America,1998,4.26,14081.0
Barbados,America,1999,4.5,14400.0
Barbados,America,2000,4.4,14677.0
Barbados,America,2001,4.51,14244.0
Barbados,America,2002,4.53,14275.0
Barbados,America,2003,4.66,14485.0
Barbados,America,2004,4.74,14620.0
Barbados,America,2005,4.94,15128.0
Barbados,America,2006,4.99,15913.0
Barbados,America,2007,4.94,16099.0
Barbados,America,2008,5.84,16075.0
Barbados,America,2009,5.81,15334.0
Barbados,America,2010,5.29,15297.0
Barbados,America,2011,5.45,15336.0
Barbados,America,2012,5.22,15261.0
Barbados,America,2013,5.13,12867.0
Belarus,Europe & Central Asia,1964,5.51,4357.0
Belarus,Europe & Central Asia,1965,5.79,4547.0
Belarus,Europe & Central Asia,1966,6.06,4712.0
Belarus,Europe & Central Asia,1967,6.27,4866.0
Belarus,Europe & Central Asia,1968,6.39,5099.0
Belarus,Europe & Central Asia,1969,6.59,5120.0
Belarus,Europe & Central Asia,1970,6.87,5461.0
Belarus,Europe & Central Asia,1971,7.23,5549.0
Belarus,Europe & Central Asia,1972,7.55,5523.0
Belarus,Europe & Central Asia,1973,7.82,5929.0
Belarus,Europe & Central Asia,1974,8.06,6108.0
Belarus,Europe & Central Asia,1975,8.42,6132.0
Belarus,Europe & Central Asia,1976,8.68,6429.0
Belarus,Europe & Central Asia,1977,8.92,6591.0
Belarus,Europe & Central Asia,1978,9.16,6769.0
Belarus,Europe & Central Asia,1979,9.18,6752.0
Belarus,Europe & Central Asia,1980,9.48,6776.0
Belarus,Europe & Central Asia,1981,9.23,6855.0
Belarus,Europe & Central Asia,1982,9.34,7039.0
Belarus,Europe & Central Asia,1983,9.41,7279.0
Belarus,Europe & Central Asia,1984,9.43,7381.0
Belarus,Europe & Central Asia,1985,10.1,7459.0
Belarus,Europe & Central Asia,1986,10.1,7780.0
Belarus,Europe & Central Asia,1987,10.4,7896.0
Belarus,Europe & Central Asia,1988,10.7,8084.0
Belarus,Europe & Central Asia,1989,10.4,8251.0
Belarus,Europe & Central Asia,1990,9.72,8084.0
Belarus,Europe & Central Asia,1991,9.36,7983.0
Belarus,Europe & Central Asia,1992,8.55,7201.0
Belarus,Europe & Central Asia,1993,7.53,6639.0
Belarus,Europe & Central Asia,1994,6.39,5869.0
Belarus,Europe & Central Asia,1995,5.99,5275.0
Belarus,Europe & Central Asia,1996,5.95,5441.0
Belarus,Europe & Central Asia,1997,5.91,6087.0
Belarus,Europe & Central Asia,1998,5.79,6630.0
Belarus,Europe & Central Asia,1999,5.62,6879.0
Belarus,Europe & Central Asia,2000,5.41,7300.0
Belarus,Europe & Central Asia,2001,5.34,7704.0
Belarus,Europe & Central Asia,2002,5.34,8144.0
Belarus,Europe & Central Asia,2003,5.5,8778.0
Belarus,Europe & Central Asia,2004,6.01,9851.0
Belarus,Europe & Central Asia,2005,6.15,10851.0
Belarus,Europe & Central Asia,2006,6.48,12010.0
Belarus,Europe & Central Asia,2007,6.35,13103.0
Belarus,Europe & Central Asia,2008,6.64,14488.0
Belarus,Europe & Central Asia,2009,6.45,14549.0
Belarus,Europe & Central Asia,2010,6.65,15703.0
Belarus,Europe & Central Asia,2011,6.77,16603.0
Belarus,Europe & Central Asia,2012,6.67,16907.0
Belarus,Europe & Central Asia,2013,6.73,17085.0
Belgium,Europe & Central Asia,1964,11.0,14995.0
Belgium,Europe & Central Asia,1965,11.2,15360.0
Belgium,Europe & Central Asia,1966,11.1,15721.0
Belgium,Europe & Central Asia,1967,11.3,16225.0
Belgium,Europe & Central Asia,1968,12.4,16816.0
Belgium,Europe & Central Asia,1969,12.9,17868.0
Belgium,Europe & Central Asia,1970,13.0,18903.0
Belgium,Europe & Central Asia,1971,12.6,19548.0
Belgium,Europe & Central Asia,1972,13.5,20504.0
Belgium,Europe & Central Asia,1973,14.3,21700.0
Belgium,Europe & Central Asia,1974,13.9,22550.0
Belgium,Europe & Central Asia,1975,12.5,22196.0
Belgium,Europe & Central Asia,1976,13.3,23418.0
Belgium,Europe & Central Asia,1977,12.9,23546.0
Belgium,Europe & Central Asia,1978,13.8,24202.0
Belgium,Europe & Central Asia,1979,14.2,24756.0
Belgium,Europe & Central Asia,1980,13.7,25847.0
Belgium,Europe & Central Asia,1981,12.6,25517.0
Belgium,Europe & Central Asia,1982,11.9,25873.0
Belgium,Europe & Central Asia,1983,10.3,25879.0
Belgium,Europe & Central Asia,1984,10.6,26527.0
Belgium,Europe & Central Asia,1985,10.5,26792.0
Belgium,Europe & Central Asia,1986,10.4,27189.0
Belgium,Europe & Central Asia,1987,10.4,27813.0
Belgium,Europe & Central Asia,1988,10.1,29092.0
Belgium,Europe & Central Asia,1989,10.8,29980.0
Belgium,Europe & Central Asia,1990,10.6,30798.0
Belgium,Europe & Central Asia,1991,11.1,31247.0
Belgium,Europe & Central Asia,1992,11.1,31596.0
Belgium,Europe & Central Asia,1993,10.6,31170.0
Belgium,Europe & Central Asia,1994,11.1,32077.0
Belgium,Europe & Central Asia,1995,11.0,32774.0
Belgium,Europe & Central Asia,1996,11.6,33217.0
Belgium,Europe & Central Asia,1997,11.3,34377.0
Belgium,Europe & Central Asia,1998,11.6,34992.0
Belgium,Europe & Central Asia,1999,11.1,36209.0
Belgium,Europe & Central Asia,2000,11.2,37404.0
Belgium,Europe & Central Asia,2001,11.1,37620.0
Belgium,Europe & Central Asia,2002,10.4,38036.0
Belgium,Europe & Central Asia,2003,10.8,38214.0
Belgium,Europe & Central Asia,2004,10.6,39356.0
Belgium,Europe & Central Asia,2005,10.3,39881.0
Belgium,Europe & Central Asia,2006,10.1,40661.0
Belgium,Europe & Central Asia,2007,9.68,41575.0
Belgium,Europe & Central Asia,2008,9.69,41641.0
Belgium,Europe & Central Asia,2009,9.2,40225.0
Belgium,Europe & Central Asia,2010,10.1,40764.0
Belgium,Europe & Central Asia,2011,9.08,40946.0
Belgium,Europe & Central Asia,2012,8.58,40687.0
Belgium,Europe & Central Asia,2013,8.7,40607.0
Belize,America,1964,0.818,2114.0
Belize,America,1965,0.795,2153.0
Belize,America,1966,0.738,2196.0
Belize,America,1967,1.07,2248.0
Belize,America,1968,0.885,2362.0
Belize,America,1969,1.14,2435.0
Belize,America,1970,0.99,2509.0
Belize,America,1971,1.15,2570.0
Belize,America,1972,1.24,2797.0
Belize,America,1973,1.13,2911.0
Belize,America,1974,1.17,3259.0
Belize,America,1975,1.32,3315.0
Belize,America,1976,1.3,3244.0
Belize,America,1977,1.45,3370.0
Belize,America,1978,1.56,3539.0
Belize,America,1979,1.48,3701.0
Belize,America,1980,1.32,4148.0
Belize,America,1981,1.24,4091.0
Belize,America,1982,1.14,3973.0
Belize,America,1983,1.11,3809.0
Belize,America,1984,1.07,3763.0
Belize,America,1985,1.16,3705.0
Belize,America,1986,1.21,3777.0
Belize,America,1987,1.3,4083.0
Belize,America,1988,1.39,4344.0
Belize,America,1989,1.64,4820.0
Belize,America,1990,1.66,5166.0
Belize,America,1991,1.88,5594.0
Belize,America,1992,1.83,6154.0
Belize,America,1993,1.91,6424.0
Belize,America,1994,1.85,6310.0
Belize,America,1995,1.82,6209.0
Belize,America,1996,1.44,6137.0
Belize,America,1997,1.75,6177.0
Belize,America,1998,1.61,6220.0
Belize,America,1999,1.46,6568.0
Belize,America,2000,1.6,7215.0
Belize,America,2001,1.75,7373.0
Belize,America,2002,1.65,7548.0
Belize,America,2003,1.61,8042.0
Belize,America,2004,1.42,8203.0
Belize,America,2005,1.49,8202.0
Belize,America,2006,1.53,8360.0
Belize,America,2007,1.6,8240.0
Belize,America,2008,1.43,8293.0
Belize,America,2009,1.87,8145.0
Belize,America,2010,1.68,8209.0
Belize,America,2011,1.83,8178.0
Belize,America,2012,1.42,8287.0
Belize,America,2013,1.49,8215.0
Benin,Sub-Saharan Africa,1964,0.0553,1159.0
Benin,Sub-Saharan Africa,1965,0.0571,1191.0
Benin,Sub-Saharan Africa,1966,0.0424,1206.0
Benin,Sub-Saharan Africa,1967,0.0523,1189.0
Benin,Sub-Saharan Africa,1968,0.0552,1204.0
Benin,Sub-Saharan Africa,1969,0.0707,1210.0
Benin,Sub-Saharan Africa,1970,0.0969,1205.0
Benin,Sub-Saharan Africa,1971,0.0986,1180.0
Benin,Sub-Saharan Africa,1972,0.128,1251.0
Benin,Sub-Saharan Africa,1973,0.122,1248.0
Benin,Sub-Saharan Africa,1974,0.128,1124.0
Benin,Sub-Saharan Africa,1975,0.136,1141.0
Benin,Sub-Saharan Africa,1976,0.0778,1158.0
Benin,Sub-Saharan Africa,1977,0.0865,1191.0
Benin,Sub-Saharan Africa,1978,0.103,1195.0
Benin,Sub-Saharan Africa,1979,0.101,1255.0
Benin,Sub-Saharan Africa,1980,0.139,1338.0
Benin,Sub-Saharan Africa,1981,0.112,1377.0
Benin,Sub-Saharan Africa,1982,0.125,1484.0
Benin,Sub-Saharan Africa,1983,0.113,1380.0
Benin,Sub-Saharan Africa,1984,0.121,1447.0
Benin,Sub-Saharan Africa,1985,0.174,1510.0
Benin,Sub-Saharan Africa,1986,0.156,1497.0
Benin,Sub-Saharan Africa,1987,0.119,1429.0
Benin,Sub-Saharan Africa,1988,0.118,1427.0
Benin,Sub-Saharan Africa,1989,0.131,1352.0
Benin,Sub-Saharan Africa,1990,0.142,1362.0
Benin,Sub-Saharan Africa,1991,0.16,1370.0
Benin,Sub-Saharan Africa,1992,0.169,1359.0
Benin,Sub-Saharan Africa,1993,0.205,1386.0
Benin,Sub-Saharan Africa,1994,0.221,1364.0
Benin,Sub-Saharan Africa,1995,0.225,1398.0
Benin,Sub-Saharan Africa,1996,0.208,1414.0
Benin,Sub-Saharan Africa,1997,0.194,1451.0
Benin,Sub-Saharan Africa,1998,0.188,1466.0
Benin,Sub-Saharan Africa,1999,0.234,1500.0
Benin,Sub-Saharan Africa,2000,0.233,1525.0
Benin,Sub-Saharan Africa,2001,0.257,1570.0
Benin,Sub-Saharan Africa,2002,0.285,1586.0
Benin,Sub-Saharan Africa,2003,0.313,1594.0
Benin,Sub-Saharan Africa,2004,0.324,1590.0
Benin,Sub-Saharan Africa,2005,0.3,1584.0
Benin,Sub-Saharan Africa,2006,0.471,1592.0
Benin,Sub-Saharan Africa,2007,0.532,1616.0
Benin,Sub-Saharan Africa,2008,0.507,1646.0
Benin,Sub-Saharan Africa,2009,0.521,1641.0
Benin,Sub-Saharan Africa,2010,0.553,1637.0
Benin,Sub-Saharan Africa,2011,0.56,1643.0
Benin,Sub-Saharan Africa,2012,0.562,1685.0
Benin,Sub-Saharan Africa,2013,0.581,1733.0
Bhutan,South Asia,1970,0.0123,1067.0
Bhutan,South Asia,1971,0.0119,1059.0
Bhutan,South Asia,1972,0.0115,1034.0
Bhutan,South Asia,1973,0.0112,1011.0
Bhutan,South Asia,1974,0.0108,1026.0
Bhutan,South Asia,1975,0.0105,957.0
Bhutan,South Asia,1976,0.0101,1008.0
Bhutan,South Asia,1977,0.0197,1051.0
Bhutan,South Asia,1978,0.0285,1090.0
Bhutan,South Asia,1979,0.0554,1108.0
Bhutan,South Asia,1980,0.0538,1131.0
Bhutan,South Asia,1981,0.0611,1228.0
Bhutan,South Asia,1982,0.0766,1227.0
Bhutan,South Asia,1983,0.0664,1297.0
Bhutan,South Asia,1984,0.113,1345.0
Bhutan,South Asia,1985,0.133,1385.0
Bhutan,South Asia,1986,0.114,1534.0
Bhutan,South Asia,1987,0.205,1948.0
Bhutan,South Asia,1988,0.213,2004.0
Bhutan,South Asia,1989,0.118,2111.0
Bhutan,South Asia,1990,0.239,2332.0
Bhutan,South Asia,1991,0.348,2326.0
Bhutan,South Asia,1992,0.407,2463.0
Bhutan,South Asia,1993,0.35,2557.0
Bhutan,South Asia,1994,0.412,2723.0
Bhutan,South Asia,1995,0.484,2930.0
Bhutan,South Asia,1996,0.579,3072.0
Bhutan,South Asia,1997,0.742,3184.0
Bhutan,South Asia,1998,0.703,3292.0
Bhutan,South Asia,1999,0.691,3459.0
Bhutan,South Asia,2000,0.691,3596.0
Bhutan,South Asia,2001,0.653,3780.0
Bhutan,South Asia,2002,0.689,4062.0
Bhutan,South Asia,2003,0.606,4247.0
Bhutan,South Asia,2004,0.481,4373.0
Bhutan,South Asia,2005,0.603,4565.0
Bhutan,South Asia,2006,0.584,4767.0
Bhutan,South Asia,2007,0.571,5507.0
Bhutan,South Asia,2008,0.602,5663.0
Bhutan,South Asia,2009,0.544,5934.0
Bhutan,South Asia,2010,0.67,6516.0
Bhutan,South Asia,2011,0.99,6909.0
Bhutan,South Asia,2012,1.09,7138.0
Bhutan,South Asia,2013,1.2,7167.0
Bolivia,America,1964,0.371,2971.0
Bolivia,America,1965,0.371,3046.0
Bolivia,America,1966,0.407,3191.0
Bolivia,America,1967,0.447,3312.0
Bolivia,America,1968,0.504,3510.0
Bolivia,America,1969,0.577,3581.0
Bolivia,America,1970,0.552,3678.0
Bolivia,America,1971,0.666,3727.0
Bolivia,America,1972,0.76,3823.0
Bolivia,America,1973,0.721,3988.0
Bolivia,America,1974,0.717,4093.0
Bolivia,America,1975,0.81,4260.0
Bolivia,America,1976,0.895,4484.0
Bolivia,America,1977,0.856,4560.0
Bolivia,America,1978,0.94,4602.0
Bolivia,America,1979,0.866,4496.0
Bolivia,America,1980,0.835,4363.0
Bolivia,America,1981,0.839,4322.0
Bolivia,America,1982,0.745,4064.0
Bolivia,America,1983,0.72,3819.0
Bolivia,America,1984,0.664,3795.0
Bolivia,America,1985,0.664,3706.0
Bolivia,America,1986,0.596,3525.0
Bolivia,America,1987,0.623,3551.0
Bolivia,America,1988,0.654,3613.0
Bolivia,America,1989,0.743,3638.0
Bolivia,America,1990,0.84,3740.0
Bolivia,America,1991,0.859,3845.0
Bolivia,America,1992,0.933,3817.0
Bolivia,America,1993,1.08,3887.0
Bolivia,America,1994,1.16,3975.0
Bolivia,America,1995,1.3,4068.0
Bolivia,America,1996,1.27,4152.0
Bolivia,America,1997,1.39,4264.0
Bolivia,America,1998,1.37,4384.0
Bolivia,America,1999,1.28,4312.0
Bolivia,America,2000,1.33,4330.0
Bolivia,America,2001,1.01,4315.0
Bolivia,America,2002,1.2,4335.0
Bolivia,America,2003,1.26,4367.0
Bolivia,America,2004,1.24,4464.0
Bolivia,America,2005,1.34,4578.0
Bolivia,America,2006,1.62,4716.0
Bolivia,America,2007,1.31,4850.0
Bolivia,America,2008,1.38,5066.0
Bolivia,America,2009,1.43,5152.0
Bolivia,America,2010,1.53,5279.0
Bolivia,America,2011,1.6,5462.0
Bolivia,America,2012,1.84,5650.0
Bolivia,America,2013,1.82,5934.0
Bosnia and Herzegovina,Europe & Central Asia,1992,3.55,1970.0
Bosnia and Herzegovina,Europe & Central Asia,1993,3.08,1466.0
Bosnia and Herzegovina,Europe & Central Asia,1994,0.818,1574.0
Bosnia and Herzegovina,Europe & Central Asia,1995,0.892,1976.0
Bosnia and Herzegovina,Europe & Central Asia,1996,1.13,3771.0
Bosnia and Herzegovina,Europe & Central Asia,1997,2.24,4996.0
Bosnia and Herzegovina,Europe & Central Asia,1998,2.82,5609.0
Bosnia and Herzegovina,Europe & Central Asia,1999,2.76,5965.0
Bosnia and Herzegovina,Europe & Central Asia,2000,3.66,6158.0
Bosnia and Herzegovina,Europe & Central Asia,2001,3.54,6354.0
Bosnia and Herzegovina,Europe & Central Asia,2002,3.79,6660.0
Bosnia and Herzegovina,Europe & Central Asia,2003,3.83,6929.0
Bosnia and Herzegovina,Europe & Central Asia,2004,4.13,7369.0
Bosnia and Herzegovina,Europe & Central Asia,2005,4.29,7751.0
Bosnia and Herzegovina,Europe & Central Asia,2006,4.65,8242.0
Bosnia and Herzegovina,Europe & Central Asia,2007,4.68,8820.0
Bosnia and Herzegovina,Europe & Central Asia,2008,5.35,9316.0
Bosnia and Herzegovina,Europe & Central Asia,2009,5.53,9063.0
Bosnia and Herzegovina,Europe & Central Asia,2010,5.72,9145.0
